,learning_rates,iteration_list,ellapsed_time,mse,w,error
0,0.001,1000,0.4267241954803467,0.6643555592812614,"[ 1.58528102e-16  5.06102310e-01 -4.15297973e-01 -7.45058753e-02
 -1.69347863e-01  2.36170004e-01]","[140.6051943157405, 122.66313283686516, 109.02008663404764, 98.42083268544381, 90.03118623737852, 83.28085125582034, 77.76958632683865, 73.20988747409427, 69.39106922285751, 66.15612955151714, 63.38642747552422, 60.99125823178817, 58.90058328715632, 57.05984934516876, 55.42622778181385, 53.965843646671225, 52.65170886671793, 51.462165635707265, 50.37970488182567, 49.39006374195245, 48.48153251709908, 47.644420068198514, 46.870639750345205, 46.15338748554533, 45.48689054309002, 44.866210765544196, 44.287089845878, 43.74582717498018, 43.23918298568657, 42.764301198055286, 42.31864765171067, 41.89996039151814, 41.506209424969086, 41.13556394782087, 40.78636547982451, 40.457105695934025, 40.1464080039296, 39.853012124976615, 39.575761093101505, 39.31359021347247, 39.06551761583787, 38.83063611473019, 38.60810614687723, 38.39714960236415, 38.19704440230439, 38.0071197043, 37.82675163949874, 37.65535950290284, 37.492402332768314, 37.337375826247516, 37.18980954748483, 37.04926439165495, 36.91533027431035, 36.78762402016875, 36.6657874293545, 36.549485502286366, 36.43840480702213, 36.33225197503595, 36.23075231320892, 36.133648521322435, 36.04069950561714, 35.951679280057256, 35.866375947859865, 35.784590756636725, 35.7061372211762, 35.63084030848288, 35.55853568020792, 35.48906898805383, 35.42229521813664, 35.35807808064074, 35.296289441415674, 35.236808792445295, 35.17952275837093, 35.12432463647779, 35.071113967758066, 35.01979613685059, 34.970281998825236, 34.92248753093464, 34.876333507595746, 34.83174519699286, 34.78865207781137, 34.746987574719945, 34.70668881131828, 34.667696379359725, 34.629954123142205, 34.593408938039545, 34.55801058221715, 34.52371150064306, 34.49046666056715, 34.45823339769857, 34.426971272364774, 34.39664193498473, 34.36720900023458, 34.33863792932685, 34.310895919863306, 34.28395180275863, 34.25777594576629, 34.23234016316928, 34.20761763122841, 34.18358280900804, 34.16021136422485, 34.13748010378911, 34.11536690872978, 34.09385067321614, 34.072911247407006, 34.05252938387728, 34.032686687388, 34.01336556778152, 33.9945491957983, 33.97622146162507, 33.95836693599701, 33.94097083368795, 33.9240189792342, 33.90749777474741, 33.8913941696814, 33.87569563242717, 33.86039012361848, 33.84546607103777, 33.830912346020206, 33.81671824125959, 33.802873449926835, 33.78936804601713, 33.77619246584771, 33.76333749063316, 33.75079423006999, 33.73855410686661, 33.72660884215925, 33.714950441757864, 33.70357118317026, 33.69246360335545, 33.68162048716085, 33.671034856400865, 33.66069995953688, 33.650609261921595, 33.640756436572964, 33.631135355444925, 33.621740081164894, 33.61256485920918, 33.603604110489925, 33.59485242432864, 33.58630455179287, 33.577955399374254, 33.56980002298776, 33.561833622272566, 33.55405153517715, 33.54644923281143, 33.53902231455061, 33.5317665033758, 33.524677641437854, 33.51775168583129, 33.51098470456648, 33.5043728727286, 33.497912468812885, 33.491599871226065, 33.4854315549449, 33.479404088322866, 33.47351413003685, 33.46775842616627, 33.462133807397315, 33.456637186345496, 33.451265554990215, 33.446015982215414, 33.440885611450675, 33.43587165840743, 33.430971408905386, 33.42618221678468, 33.421501501899094, 33.41692674818639, 33.41245550181199, 33.40808536938217, 33.40381401622344, 33.39963916472499, 33.39555859274083, 33.39157013204936, 33.387671666866936, 33.38386113241357, 33.38013651352791, 33.37649584332944, 33.372937201925815, 33.36945871516309, 33.36605855341729, 33.36273493042507, 33.35948610215226, 33.35631036569839, 33.35320605823554, 33.35017155598065, 33.34720527319921, 33.34430566123957, 33.3414712075964, 33.33870043500225, 33.33599190054601, 33.33334419481734, 33.330755941075964, 33.32822579444497, 33.32575244112722, 33.32333459764396, 33.32097101009482, 33.31866045343863, 33.31640173079388, 33.31419367275866, 33.31203513674907, 33.30992500635537, 33.3078621907158, 33.305845623906734, 33.30387426434929, 33.301947094231494, 33.30006311894551, 33.298221366539565, 33.29642088718419, 33.29466075265197, 33.29294005581076, 33.291257910129765, 33.28961344919818, 33.28800582625586, 33.286434213735824, 33.28489780281824, 33.2833958029954, 33.28192744164748, 33.28049196362886, 33.27908863086443, 33.277716721955954, 33.27637553179791, 33.27506437120266, 33.27378256653476, 33.27252945935402, 33.27130440606722, 33.27010677758815, 33.26893595900564, 33.26779134925982, 33.26667236082571, 33.26557841940459, 33.26450896362253, 33.26346344473608, 33.26244132634487, 33.261442084110975, 33.26046520548485, 33.259510189437684, 33.25857654620005, 33.2576637970065, 33.25677147384627, 33.25589911921971, 33.25504628590031, 33.25421253670234, 33.25339744425371, 33.25260059077429, 33.251821567859146, 33.25105997626685, 33.25031542571261, 33.24958753466626, 33.24887593015477, 33.248180247569294, 33.24750013047672, 33.24683523043542, 33.24618520681531, 33.245549726621896, 33.24492846432448, 33.24432110168814, 33.24372732760965, 33.24314683795702, 33.24257933541283, 33.242024529320915, 33.24148213553679, 33.2409518762812, 33.240433479997215, 33.23992668121041, 33.239431220392284, 33.23894684382675, 33.23847330347967, 33.23801035687128, 33.23755776695156, 33.23711530197842, 33.236682735398524, 33.236259845731, 33.235846416453576, 33.235442235891426, 33.235047097108435, 33.23466079780097, 33.23428314019401, 33.2339139309396, 33.23355298101768, 33.233200105639, 33.232855124150404, 33.23251785994202, 33.2321881403568, 33.2318657966018, 33.23155066366175, 33.23124258021433, 33.23094138854747, 33.23064693447852, 33.23035906727516, 33.230077639578106, 33.229802507325594, 33.22953352967956, 33.229270568953396, 33.229013490541426, 33.22876216284989, 33.22851645722954, 33.22827624790968, 33.22804141193374, 33.22781182909628, 33.22758738188139, 33.227367955402464, 33.22715343734342, 33.226943717901044, 33.22673868972883, 33.226538247882004, 33.226342289763686, 33.2261507150724, 33.22596342575068, 33.22578032593487, 33.225601321906, 33.225426322041805, 33.22525523676982, 33.22508797852142, 33.22492446168714, 33.224764602572634, 33.22460831935601, 33.22445553204581, 33.224306162440094, 33.22416013408637, 33.224017372242486, 33.22387780383834, 33.22374135743847, 33.223607963205474, 33.22347755286425, 33.2233500596671, 33.223225418359426, 33.22310356514647, 33.22298443766053, 33.22286797492915, 33.22275411734377, 33.22264280662935, 33.22253398581441, 33.222427599201964, 33.222323592340935, 33.222221911998325, 33.22212250613197, 33.22202532386385, 33.22193031545409, 33.22183743227547, 33.22174662678856, 33.22165785251737, 33.22157106402555, 33.22148621689312, 33.22140326769379, 33.2213221739727, 33.22124289422466, 33.22116538787291, 33.2210896152484, 33.22101553756945, 33.22094311692188, 33.22087231623964, 33.22080309928582, 33.2207354306341, 33.22066927565062, 33.22060460047626, 33.22054137200927, 33.220479557888424, 33.22041912647632, 33.22036004684331, 33.220302288751576, 33.22024582263971, 33.220190619607585, 33.22013665140152, 33.22008389039983, 33.22003230959874, 33.2199818825985, 33.219932583589916, 33.21988438734106, 33.2198372691845, 33.21979120500455, 33.219746171224955, 33.21970214479686, 33.21965910318697, 33.21961702436608, 33.219575886797685, 33.219535669427074, 33.21949635167053, 33.2194579134047, 33.219420334956425, 33.21938359709262, 33.21934768101038, 33.21931256832743, 33.21927824107268, 33.219244681677026, 33.21921187296438, 33.21917979814285, 33.21914844079616, 33.21911778487527, 33.21908781469011, 33.21905851490158, 33.21902987051373, 33.219001866866044, 33.21897448962589, 33.21894772478131, 33.218921558633745, 33.21889597779107, 33.218870969160704, 33.21884651994296, 33.21882261762444, 33.21879924997168, 33.21877640502484, 33.218754071091624, 33.21873223674128, 33.21871089079875, 33.21869002233891, 33.218669620681084, 33.21864967538345, 33.21863017623781, 33.21861111326426, 33.21859247670617, 33.21857425702514, 33.218556444896144, 33.21853903120274, 33.218522007032384, 33.218505363671945, 33.21848909260315, 33.21847318549831, 33.21845763421596, 33.218442430796806, 33.21842756745957, 33.21841303659703, 33.21839883077214, 33.21838494271418, 33.21837136531512, 33.21835809162588, 33.21834511485285, 33.21833242835438, 33.218320025637375, 33.21830790035398, 33.21829604629836, 33.21828445740346, 33.21827312773798, 33.21826205150327, 33.21825122303039, 33.2182406367772, 33.21823028732557, 33.21822016937849, 33.218210277757535, 33.218200607400036, 33.21819115335661, 33.21818191078857, 33.218172874965475, 33.21816404126269, 33.21815540515904, 33.21814696223446, 33.21813870816778, 33.21813063873447, 33.21812274980452, 33.218115037340276, 33.21810749739442, 33.21810012610794, 33.21809291970812, 33.21808587450664, 33.21807898689771, 33.21807225335615, 33.21806567043569, 33.21805923476711, 33.21805294305655, 33.21804679208387, 33.21804077870091, 33.21803489982998, 33.218029152462194, 33.218023533655995, 33.21801804053562, 33.218012670289625, 33.21800742016945, 33.218002287488055, 33.217997269618465, 33.217992363992465, 33.217987568099325, 33.217982879484445, 33.21797829574813, 33.21797381454441, 33.21796943357972, 33.217965150611846, 33.217960963448725, 33.21795686994732, 33.21795286801254, 33.21794895559614, 33.21794513069571, 33.21794139135361, 33.21793773565603, 33.217934161731925, 33.21793066775213, 33.21792725192838, 33.21792391251244, 33.21792064779514, 33.217917456105575, 33.21791433581021, 33.21791128531201, 33.21790830304973, 33.21790538749702, 33.21790253716165, 33.21789975058479, 33.217897026340246, 33.21789436303372, 33.217891759302105, 33.217889213812775, 33.21788672526293, 33.21788429237889, 33.2178819139155, 33.217879588655414, 33.217877315408565, 33.21787509301146, 33.217872920326656, 33.21787079624215, 33.21786871967082, 33.217866689549844, 33.21786470484019, 33.21786276452607, 33.2178608676144, 33.21785901313431, 33.217857200136685, 33.2178554276936, 33.21785369489789, 33.2178520008627, 33.217850344721, 33.21784872562517, 33.21784714274653, 33.217845595274945, 33.21784408241841, 33.217842603402616, 33.21784115747061, 33.217839743882315, 33.217838361914275, 33.21783701085917, 33.2178356900255, 33.217834398737274, 33.21783313633358, 33.21783190216832, 33.21783069560982, 33.21782951604056, 33.217828362856814, 33.21782723546838, 33.217826133298246, 33.21782505578232, 33.21782400236909, 33.217822972519436, 33.21782196570626, 33.21782098141425, 33.217820019139644, 33.21781907838995, 33.217818158683684, 33.217817259550124, 33.21781638052907, 33.21781552117065, 33.217814681035016, 33.2178138596922, 33.21781305672181, 33.21781227171289, 33.21781150426364, 33.21781075398131, 33.21781002048188, 33.21780930338992, 33.21780860233844, 33.217807916968624, 33.21780724692969, 33.21780659187869, 33.21780595148041, 33.21780532540703, 33.217804713338154, 33.217804114960515, 33.217803529967846, 33.21780295806075, 33.21780239894651, 33.21780185233897, 33.21780131795838, 33.21780079553123, 33.21780028479014, 33.2177997854737, 33.21779929732635, 33.21779882009827, 33.217798353545184, 33.21779789742832, 33.21779745151425, 33.21779701557472, 33.217796589386616, 33.21779617273184, 33.217795765397106, 33.21779536717395, 33.21779497785856, 33.21779459725168, 33.217794225158514, 33.21779386138861, 33.21779350575579, 33.21779315807806, 33.21779281817745, 33.21779248587999, 33.21779216101562, 33.21779184341806, 33.21779153292479, 33.217791229376864, 33.217790932618925, 33.21779064249911, 33.21779035886891, 33.21779008158318, 33.2177898105, 33.217789545480606, 33.217789286389376, 33.217789033093695, 33.217788785463924, 33.217788543373345, 33.21778830669802, 33.217788075316825, 33.21778784911136, 33.21778762796583, 33.21778741176706, 33.217787200404395, 33.21778699376965, 33.217786791757064, 33.21778659426326, 33.217786401187155, 33.21778621242991, 33.217786027894945, 33.2177858474878, 33.21778567111613, 33.2177854986897, 33.21778533012022, 33.217785165321445, 33.21778500420901, 33.21778484670047, 33.2177846927152, 33.217784542174385, 33.217784395001, 33.21778425111969, 33.217784110456826, 33.217783972940424, 33.217783838500104, 33.21778370706703, 33.21778357857397, 33.217783452955146, 33.21778333014624, 33.217783210084434, 33.21778309270826, 33.217782977957654, 33.21778286577386, 33.2177827560995, 33.21778264887841, 33.21778254405574, 33.21778244157781, 33.21778234139218, 33.217782243447594, 33.2177821476939, 33.2177820540821, 33.217781962564295, 33.217781873093614, 33.21778178562429, 33.217781700111544, 33.217781616511616, 33.21778153478172, 33.21778145488002, 33.21778137676562, 33.21778130039855, 33.2177812257397, 33.217781152750895, 33.21778108139476, 33.21778101163477, 33.21778094343522, 33.21778087676122, 33.217780811578635, 33.21778074785409, 33.217780685555006, 33.217780624649464, 33.2177805651063, 33.21778050689505, 33.217780449985916, 33.21778039434977, 33.21778033995814, 33.217780286783174, 33.21778023479768, 33.21778018397502, 33.217780134289214, 33.217780085714814, 33.21778003822696, 33.217779991801365, 33.21777994641425, 33.21777990204238, 33.21777985866305, 33.21777981625408, 33.21777977479373, 33.2177797342608, 33.21777969463456, 33.217779655894695, 33.217779618021396, 33.217779580995284, 33.21777954479739, 33.2177795094092, 33.2177794748126, 33.21777944098989, 33.21777940792375, 33.21777937559725, 33.217779343993875, 33.21777931309741, 33.21777928289207, 33.21777925336238, 33.21777922449324, 33.21777919626986, 33.21777916867781, 33.217779141702955, 33.217779115331496, 33.217779089549936, 33.21777906434507, 33.21777903970402, 33.21777901561415, 33.217778992063145, 33.217778969038946, 33.21777894652977, 33.2177789245241, 33.21777890301066, 33.217778881978454, 33.21777886141672, 33.21777884131492, 33.21777882166277, 33.217778802450226, 33.21777878366743, 33.21777876530479, 33.217778747352895, 33.21777872980257, 33.217778712644815, 33.21777869587086, 33.21777867947212, 33.2177786634402, 33.2177786477669, 33.21777863244418, 33.21777861746422, 33.21777860281934, 33.21777858850204, 33.21777857450502, 33.217778560821074, 33.21777854744323, 33.21777853436464, 33.217778521578595, 33.217778509078556, 33.21777849685814, 33.21777848491106, 33.21777847323124, 33.21777846181268, 33.217778450649526, 33.21777843973609, 33.21777842906677, 33.21777841863611, 33.217778408438775, 33.217778398469534, 33.217778388723296, 33.21777837919508, 33.21777836987999, 33.21777836077326, 33.217778351870244, 33.21777834316637, 33.21777833465721, 33.21777832633837, 33.217778318205625, 33.21777831025478, 33.21777830248181, 33.2177782948827, 33.21777828745357, 33.21777828019063, 33.21777827309014, 33.21777826614849, 33.21777825936211, 33.21777825272754, 33.21777824624137, 33.21777823990029, 33.21777823370107, 33.217778227640494, 33.21777822171549, 33.21777821592302, 33.21777821026012, 33.217778204723906, 33.21777819931152, 33.217778194020205, 33.21777818884725, 33.21777818379001, 33.21777817884589, 33.21777817401236, 33.21777816928696, 33.21777816466726, 33.21777816015089, 33.21777815573555, 33.217778151418976, 33.21777814719896, 33.21777814307333, 33.21777813904, 33.217778135096886, 33.21777813124198, 33.217778127473295, 33.217778123788904, 33.21777812018694, 33.21777811666555, 33.21777811322292, 33.217778109857306, 33.21777810656697, 33.21777810335023, 33.21777810020546, 33.217778097131024, 33.217778094125364, 33.21777809118692, 33.217778088314226, 33.21777808550578, 33.21777808276016, 33.21777808007596, 33.2177780774518, 33.21777807488633, 33.21777807237825, 33.217778069926275, 33.21777806752915, 33.21777806518565, 33.21777806289457, 33.21777806065472, 33.217778058464994, 33.21777805632425, 33.21777805423138, 33.21777805218533, 33.217778050185046, 33.21777804822951, 33.21777804631771, 33.21777804444868, 33.21777804262146, 33.217778040835114, 33.21777803908872, 33.217778037381386, 33.21777803571224, 33.21777803408045, 33.21777803248516, 33.21777803092554, 33.21777802940081, 33.21777802791019, 33.21777802645291, 33.21777802502823, 33.217778023635425, 33.21777802227376, 33.217778020942575, 33.21777801964115, 33.21777801836883, 33.21777801712499, 33.21777801590896, 33.21777801472014, 33.217778013557904, 33.21777801242167, 33.21777801131085, 33.21777801022488, 33.2177780091632, 33.21777800812527, 33.21777800711056, 33.21777800611854, 33.217778005148716, 33.21777800420058, 33.21777800327367, 33.21777800236747, 33.21777800148156, 33.21777800061546, 33.21777799976873, 33.217777998940946, 33.21777799813167, 33.217777997340505, 33.21777799656704, 33.217777995810856, 33.21777799507161, 33.217777994348886, 33.217777993642336, 33.21777799295158, 33.21777799227628, 33.2177779916161, 33.217777990970674, 33.2177779903397, 33.21777798972281, 33.217777989119746, 33.217777988530166, 33.21777798795377, 33.217777987390264, 33.21777798683937, 33.2177779863008, 33.21777798577426, 33.21777798525952, 33.21777798475629, 33.217777984264316, 33.217777983783336, 33.21777798331313, 33.21777798285343, 33.21777798240401, 33.21777798196465, 33.21777798153512, 33.217777981115205, 33.21777798070467, 33.21777798030332, 33.21777797991094, 33.21777797952735, 33.21777797915234, 33.217777978785726, 33.217777978427286, 33.21777797807689, 33.21777797773432, 33.21777797739942, 33.21777797707201, 33.21777797675191, 33.21777797643899, 33.21777797613306, 33.21777797583397, 33.21777797554157, 33.217777975255714, 33.21777797497625, 33.21777797470304, 33.21777797443595, 33.21777797417483, 33.21777797391954, 33.21777797366997, 33.217777973425974, 33.21777797318744, 33.217777972954245, 33.21777797272627, 33.21777797250337, 33.21777797228549, 33.21777797207247, 33.2177779718642, 33.21777797166062, 33.217777971461565, 33.21777797126698, 33.21777797107675, 33.21777797089076, 33.21777797070894, 33.21777797053118, 33.217777970357396, 33.217777970187505, 33.217777970021416, 33.21777796985904, 33.21777796970029, 33.2177779695451, 33.21777796939339, 33.21777796924505, 33.21777796910004, 33.21777796895827, 33.217777968819675, 33.21777796868418, 33.21777796855172, 33.21777796842222, 33.21777796829561, 33.21777796817184, 33.21777796805084, 33.217777967932534, 33.217777967816886, 33.21777796770383, 33.217777967593285, 33.217777967485226, 33.21777796737958, 33.217777967276305, 33.21777796717532, 33.21777796707662, 33.21777796698011, 33.21777796688576, 33.21777796679352, 33.21777796670336, 33.2177779666152, 33.21777796652902, 33.21777796644476, 33.217777966362384, 33.21777796628185, 33.21777796620312, 33.21777796612617, 33.21777796605092, 33.21777796597736, 33.21777796590544, 33.21777796583514, 33.21777796576641, 33.217777965699206, 33.21777796563351, 33.21777796556929, 33.2177779655065, 33.217777965445116, 33.21777796538511, 33.217777965326434, 33.217777965269086, 33.21777796521301, 33.217777965158184, 33.217777965104595, 33.2177779650522, 33.217777965000984, 33.217777964950905, 33.217777964901956, 33.21777796485409, 33.217777964807304, 33.21777796476156, 33.21777796471684, 33.217777964673125, 33.21777796463038, 33.21777796458859, 33.217777964547736, 33.2177779645078, 33.21777796446875, 33.21777796443059, 33.217777964393264, 33.21777796435679, 33.21777796432112, 33.21777796428625, 33.217777964252164, 33.21777796421884, 33.217777964186254, 33.21777796415441, 33.217777964123265, 33.21777796409283]"
